headline,year,date,source,phrase,date_parsed,month,month_year,month_year_parsed
Networks Want Only Bits of Impeachment Hearings: Media: They provided live coverage of Watergate hearings but don't have similar plans for Clinton inquiry,1998,1998-10-17T00:00:00.000000000,LAT,watergate,1998-10-17T04:00Z,10,Oct 1998,1998-10-01T04:00Z
Networks Want Only Bits of Impeachment Hearings: Television: They provided live coverage of Watergate hearings but don't have similar plans for Clinton inquiry,1998,1998-10-17T00:00:00.000000000,LAT,impeachment,1998-10-17T04:00Z,10,Oct 1998,1998-10-01T04:00Z
Networks Want Only Bits of Impeachment Hearings: Media: They provided live coverage of Watergate hearings but don't have similar plans for Clinton inquiry,1998,1998-10-17T00:00:00.000000000,LAT,impeachment,1998-10-17T04:00Z,10,Oct 1998,1998-10-01T04:00Z
Networks Want Only Bits of Impeachment Hearings,1998,1998-10-17T00:00:00.000000000,LAT,impeachment,1998-10-17T04:00Z,10,Oct 1998,1998-10-01T04:00Z
Networks Want Only Bits of Impeachment Hearings: Television: They provided live coverage of Watergate hearings but don't have similar plans for Clinton inquiry,1998,1998-10-17T00:00:00.000000000,LAT,clinton,1998-10-17T04:00Z,10,Oct 1998,1998-10-01T04:00Z
Networks Want Only Bits of Impeachment Hearings: Media: They provided live coverage of Watergate hearings but don't have similar plans for Clinton inquiry,1998,1998-10-17T00:00:00.000000000,LAT,clinton,1998-10-17T04:00Z,10,Oct 1998,1998-10-01T04:00Z
The Ironies of Watergate and Tit-for-Tatgate,1998,1998-10-18T00:00:00.000000000,LAT,watergate,1998-10-18T04:00Z,10,Oct 1998,1998-10-01T04:00Z
"Be Careful What You Ask For; What the Democrats Have in Mind for Ken Starr, Maybe",1998,1998-10-18T05:00:00.000000000,NYT,democrats,1998-10-18T04:00Z,10,Oct 1998,1998-10-01T04:00Z
The Lewinsky Scandal as Presidential Decoder,1998,1998-10-20T05:00:00.000000000,NYT,scandal,1998-10-20T04:00Z,10,Oct 1998,1998-10-01T04:00Z
"Deadline on Impeachment Is Tied to White House, Hyde Says",1998,1998-10-21T05:00:00.000000000,NYT,white,1998-10-21T04:00Z,10,Oct 1998,1998-10-01T04:00Z
"Deadline on Impeachment Is Tied to White House, Hyde Says",1998,1998-10-21T05:00:00.000000000,NYT,impeachment,1998-10-21T04:00Z,10,Oct 1998,1998-10-01T04:00Z
White House and G.O.P. Duel Over Impeachment Panel,1998,1998-10-22T05:00:00.000000000,NYT,house,1998-10-22T04:00Z,10,Oct 1998,1998-10-01T04:00Z
White House and G.O.P. Duel Over Impeachment Panel,1998,1998-10-22T05:00:00.000000000,NYT,impeachment,1998-10-22T04:00Z,10,Oct 1998,1998-10-01T04:00Z
"2 Sides Meet, Address Impeachment Issues",1998,1998-10-22T00:00:00.000000000,LAT,impeachment,1998-10-22T04:00Z,10,Oct 1998,1998-10-01T04:00Z
Press' Report Card on Scandal Is Hardly Honor-Role Caliber,1998,1998-10-22T00:00:00.000000000,LAT,scandal,1998-10-22T04:00Z,10,Oct 1998,1998-10-01T04:00Z
Press' Report Card on Scandal Is Hardly Honor-Roll Caliber,1998,1998-10-22T00:00:00.000000000,LAT,scandal,1998-10-22T04:00Z,10,Oct 1998,1998-10-01T04:00Z
Press' Report Card on Scandal Is Hardly Honor-Role Caliber,1998,1998-10-22T00:00:00.000000000,LAT,report,1998-10-22T04:00Z,10,Oct 1998,1998-10-01T04:00Z
Press' Report Card on Scandal Is Hardly Honor-Roll Caliber,1998,1998-10-22T00:00:00.000000000,LAT,report,1998-10-22T04:00Z,10,Oct 1998,1998-10-01T04:00Z
Harold Ford Jr. Storms His Father's House,1998,1998-10-25T05:00:00.000000000,NYT,ford,1998-10-25T04:00Z,10,Oct 1998,1998-10-01T04:00Z
"Far From Madding Beltway, Clinton Issue Intrudes",1998,1998-10-27T05:00:00.000000000,NYT,clinton,1998-10-27T05:00Z,10,Oct 1998,1998-10-01T04:00Z
Scholars and Historians Assail Impeachment Inquiry on Clinton,1998,1998-10-29T05:00:00.000000000,NYT,impeachment,1998-10-29T05:00Z,10,Oct 1998,1998-10-01T04:00Z
Washington Quiet Before Impeachment Crescendo,1998,1998-10-29T00:00:00.000000000,LAT,impeachment,1998-10-29T05:00Z,10,Oct 1998,1998-10-01T04:00Z
Scholars and Historians Assail Impeachment Inquiry on Clinton,1998,1998-10-29T05:00:00.000000000,NYT,inquiry,1998-10-29T05:00Z,10,Oct 1998,1998-10-01T04:00Z
"Stony Path to Impeachment: During Watergate, partisan zeal gave way to sober inquiry. Course of Clinton scandal is still unclear",1998,1998-10-31T00:00:00.000000000,LAT,clinton,1998-10-31T05:00Z,10,Oct 1998,1998-10-01T04:00Z
"Stony Path to Impeachment: During Watergate, partisan zeal gave way to sober inquiry. Course of Clinton scandal is still unclear",1998,1998-10-31T00:00:00.000000000,LAT,scandal,1998-10-31T05:00Z,10,Oct 1998,1998-10-01T04:00Z
The Impeachment Breather,1998,1998-11-01T05:00:00.000000000,NYT,impeachment,1998-11-01T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Wringing Hands But Wringing Jokes From Clinton Saga,1998,1998-11-02T05:00:00.000000000,NYT,clinton,1998-11-02T05:00Z,11,Nov 1998,1998-11-01T05:00Z
No Mud Thrown in Students’ Political Campaigns,1998,1998-11-03T00:00:00.000000000,LAT,political,1998-11-03T05:00Z,11,Nov 1998,1998-11-01T05:00Z
"Lee P. Gagliardi, 80, Nixon Aides' Judge",1998,1998-11-05T05:00:00.000000000,NYT,nixon,1998-11-05T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Democrats Exult in Victories as GOP Takes Stock of Losses,1998,1998-11-05T00:00:00.000000000,LAT,gop,1998-11-05T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Post-Mortem on How the GOP Faltered,1998,1998-11-08T00:00:00.000000000,LAT,gop,1998-11-08T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Excerpts From Testimony Before Panel on Grounds for Impeachment,1998,1998-11-10T05:00:00.000000000,NYT,panel,1998-11-10T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Plum Role in Impeachment Sours on Chairman Hyde,1998,1998-11-15T00:00:00.000000000,LAT,impeachment,1998-11-15T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Plum Role in Impeachment Sours on Chairman Hyde,1998,1998-11-15T00:00:00.000000000,LAT,role,1998-11-15T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Justices Let Stand Rejection of Campaign Spending Limits,1998,1998-11-17T00:00:00.000000000,LAT,campaign,1998-11-17T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Starr Will Argue That Clinton Tried to ‘Thwart’ Inquiry,1998,1998-11-19T00:00:00.000000000,LAT,clinton,1998-11-19T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Election Shows GOP Needs Some ‘New Republicans’,1998,1998-11-19T00:00:00.000000000,LAT,gop,1998-11-19T05:00Z,11,Nov 1998,1998-11-01T05:00Z
RANCOROUS HOUSE PANEL HEARS STARR'S CASE FOR IMPEACHMENT,1998,1998-11-20T05:00:00.000000000,NYT,house,1998-11-20T05:00Z,11,Nov 1998,1998-11-01T05:00Z
RANCOROUS HOUSE PANEL HEARS STARR'S CASE FOR IMPEACHMENT,1998,1998-11-20T05:00:00.000000000,NYT,case,1998-11-20T05:00Z,11,Nov 1998,1998-11-01T05:00Z
RANCOROUS HOUSE PANEL HEARS STARR'S CASE FOR IMPEACHMENT,1998,1998-11-20T05:00:00.000000000,NYT,panel,1998-11-20T05:00Z,11,Nov 1998,1998-11-01T05:00Z
"Alan J. Pakula, Film Director, Dies at 70",1998,1998-11-20T05:00:00.000000000,NYT,dies,1998-11-20T05:00Z,11,Nov 1998,1998-11-01T05:00Z
STARR ETHICS AIDE QUITS TO PROTEST HOUSE TESTIMONY,1998,1998-11-21T05:00:00.000000000,NYT,house,1998-11-21T05:00Z,11,Nov 1998,1998-11-01T05:00Z
"Statute Violated, Ex-Watergate Counsel Says : Quitting, Adviser Assails Starr's Impeachment Push",1998,1998-11-21T05:00:00.000000000,NYT,says,1998-11-21T05:00Z,11,Nov 1998,1998-11-01T05:00Z
"Statute Violated, Ex-Watergate Counsel Says : Quitting, Adviser Assails Starr's Impeachment Push",1998,1998-11-21T05:00:00.000000000,NYT,impeachment,1998-11-21T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Four More Witnesses Called For Impeachment Inquiry,1998,1998-11-21T05:00:00.000000000,NYT,impeachment,1998-11-21T05:00Z,11,Nov 1998,1998-11-01T05:00Z
STARR ETHICS AIDE QUITS TO PROTEST HOUSE TESTIMONY,1998,1998-11-21T05:00:00.000000000,NYT,aide,1998-11-21T05:00Z,11,Nov 1998,1998-11-01T05:00Z
The Nation: Quiz Show; The Case (if Any) Against the Prosecutor,1998,1998-11-22T05:00:00.000000000,NYT,case,1998-11-22T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Beyond the Impeachment Spectacle,1998,1998-11-22T00:00:00.000000000,LAT,impeachment,1998-11-22T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Impeachment Issue Follows Clinton to Asia,1998,1998-11-22T00:00:00.000000000,LAT,clinton,1998-11-22T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Gordon Ringer; L.A. Judge Subpoenaed President Nixon,1998,1998-11-25T00:00:00.000000000,LAT,president,1998-11-25T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Reno Declines To Order Wider Probe of Gore's Fund-Raising,1998,1998-11-25T05:00:00.000000000,NYT,probe,1998-11-25T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Gordon Ringer; L.A. Judge Subpoenaed President Nixon,1998,1998-11-25T00:00:00.000000000,LAT,judge,1998-11-25T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Impeachment Panel Starts Work On 3 Articles Against President,1998,1998-11-26T05:00:00.000000000,NYT,panel,1998-11-26T05:00Z,11,Nov 1998,1998-11-01T05:00Z
"Mailer Firm, Former Assemblyman Fined for Breaking Election Law",1998,1998-11-27T00:00:00.000000000,LAT,election,1998-11-27T05:00Z,11,Nov 1998,1998-11-01T05:00Z
There's Some Reason to Hope That Politics by Scandal Is on the Wane,1998,1998-11-30T00:00:00.000000000,LAT,politics,1998-11-30T05:00Z,11,Nov 1998,1998-11-01T05:00Z
There's Some Reason to Hope That Politics by Scandal Is on the Wane,1998,1998-11-30T00:00:00.000000000,LAT,scandal,1998-11-30T05:00Z,11,Nov 1998,1998-11-01T05:00Z
Impeachment Panel Summons Memos on Clinton Campaign,1998,1998-12-02T00:00:00.000000000,LAT,panel,1998-12-02T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Impeachment Panel Summons Memos on Clinton Campaign,1998,1998-12-02T00:00:00.000000000,LAT,clinton,1998-12-02T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Pricing the Nixon Records: Estate Wants Up to $213 Million; U.S. Opposes Compensation,1998,1998-12-03 00:00:00,WaPo,nixon,1998-12-03T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Lawyers Argue for $210-Million Payment to Nixon Estate: History: Documents were seized in Watergate investigation. Government attorney says their value is $2.2 million at most,1998,1998-12-03T00:00:00.000000000,LAT,nixon,1998-12-03T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Lawyers Argue for $210-Million Payment to Nixon Estate,1998,1998-12-03T00:00:00.000000000,LAT,nixon,1998-12-03T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Lawyers Argue for $210-Million Payment to Nixon Estate: History: Documents were seized in Watergate investigation. Government attorney says their value is $2.2 million at most,1998,1998-12-03T00:00:00.000000000,LAT,watergate,1998-12-03T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Lawyers Argue for $210-Million Payment to Nixon Estate: History: Documents were seized in Watergate investigation. Government attorney says their value is $2.2 million at most,1998,1998-12-03T00:00:00.000000000,LAT,says,1998-12-03T05:00Z,12,Dec 1998,1998-12-01T05:00Z
House Panel Drops Election Finances as Impeachment Item,1998,1998-12-04T00:00:00.000000000,LAT,panel,1998-12-04T05:00Z,12,Dec 1998,1998-12-01T05:00Z
House Panel Drops Election Finances as Impeachment Item,1998,1998-12-04T00:00:00.000000000,LAT,impeachment,1998-12-04T05:00Z,12,Dec 1998,1998-12-01T05:00Z
House Panel Drops Election Finances as Impeachment Item,1998,1998-12-04T00:00:00.000000000,LAT,election,1998-12-04T05:00Z,12,Dec 1998,1998-12-01T05:00Z
"Gordon S. Ringer, 69, Judge Who Ordered Nixon to Testify in '74",1998,1998-12-05T05:00:00.000000000,NYT,nixon,1998-12-05T05:00Z,12,Dec 1998,1998-12-01T05:00Z
"Gordon S. Ringer, 69, Judge Who Ordered Nixon to Testify in '74",1998,1998-12-05T05:00:00.000000000,NYT,judge,1998-12-05T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Clinton Team Focus Is on Impeachability: House Witnesses Will Not Key on Evidence,1998,1998-12-08 00:00:00,WaPo,house,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Clinton Defense Says His Acts Pale Next to Watergate: Impeachment: White House will argue that attempt to conceal Lewinsky affair is minor compared to Nixon's abuse of power. Names of 14 witnesses submitted,1998,1998-12-08T00:00:00.000000000,LAT,house,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Defense Says Clinton Acts Pale Next to Watergate: Impeachment: White House will argue that attempt to conceal Lewinsky affair is minor compared with Nixon's abuse of power. Names of 14 witnesses submitted,1998,1998-12-08T00:00:00.000000000,LAT,house,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Clinton Defense Says His Acts Pale Next to Watergate: Impeachment: White House will argue that attempt to conceal Lewinsky affair is minor compared to Nixon's abuse of power. Names of 14 witnesses submitted,1998,1998-12-08T00:00:00.000000000,LAT,says,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Defense Says Clinton Acts Pale Next to Watergate: Impeachment: White House will argue that attempt to conceal Lewinsky affair is minor compared with Nixon's abuse of power. Names of 14 witnesses submitted,1998,1998-12-08T00:00:00.000000000,LAT,says,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Defense Says Clinton Acts Pale Next to Watergate,1998,1998-12-08T00:00:00.000000000,LAT,says,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Clinton Defense Says His Acts Pale Next to Watergate: Impeachment: White House will argue that attempt to conceal Lewinsky affair is minor compared to Nixon's abuse of power. Names of 14 witnesses submitted,1998,1998-12-08T00:00:00.000000000,LAT,white,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Defense Says Clinton Acts Pale Next to Watergate: Impeachment: White House will argue that attempt to conceal Lewinsky affair is minor compared with Nixon's abuse of power. Names of 14 witnesses submitted,1998,1998-12-08T00:00:00.000000000,LAT,white,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Clinton Defense Says His Acts Pale Next to Watergate: Impeachment: White House will argue that attempt to conceal Lewinsky affair is minor compared to Nixon's abuse of power. Names of 14 witnesses submitted,1998,1998-12-08T00:00:00.000000000,LAT,white house,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Defense Says Clinton Acts Pale Next to Watergate: Impeachment: White House will argue that attempt to conceal Lewinsky affair is minor compared with Nixon's abuse of power. Names of 14 witnesses submitted,1998,1998-12-08T00:00:00.000000000,LAT,white house,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
President's Men Ready Defense as Panel Nears Vote on Impeachment : Crucial Test For Clinton Beginning In House,1998,1998-12-08T05:00:00.000000000,NYT,panel,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
President's Men Ready Defense as Panel Nears Vote on Impeachment : Crucial Test For Clinton Beginning In House,1998,1998-12-08T05:00:00.000000000,NYT,impeachment,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Who Will Testify In Clinton Case,1998,1998-12-08T05:00:00.000000000,NYT,clinton,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
President's Men Ready Defense as Panel Nears Vote on Impeachment : Crucial Test For Clinton Beginning In House,1998,1998-12-08T05:00:00.000000000,NYT,clinton,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Defense Says Clinton Acts Pale Next to Watergate: Impeachment: White House will argue that attempt to conceal Lewinsky affair is minor compared with Nixon's abuse of power. Names of 14 witnesses submitted,1998,1998-12-08T00:00:00.000000000,LAT,clinton,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Defense Says Clinton Acts Pale Next to Watergate,1998,1998-12-08T00:00:00.000000000,LAT,clinton,1998-12-08T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Former Watergate Prosecutors See Censure as Alternative in Clinton's Case,1998,1998-12-09T05:00:00.000000000,NYT,watergate,1998-12-09T05:00Z,12,Dec 1998,1998-12-01T05:00Z
White House Brief Offers A Point-by-Point Defense,1998,1998-12-09T05:00:00.000000000,NYT,house,1998-12-09T05:00Z,12,Dec 1998,1998-12-01T05:00Z
"White House Strategy: It's Bad, but It's Not Watergate",1998,1998-12-09 00:00:00,WaPo,house,1998-12-09T05:00Z,12,Dec 1998,1998-12-01T05:00Z
White House Launches Impeachment Defense,1998,1998-12-09T00:00:00.000000000,LAT,house,1998-12-09T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Clinton Defenders Take Their Case to Judiciary Panel,1998,1998-12-09T05:00:00.000000000,NYT,case,1998-12-09T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Root of Campaign Abuse,1998,1998-12-09T00:00:00.000000000,LAT,campaign,1998-12-09T05:00Z,12,Dec 1998,1998-12-01T05:00Z
White House Launches Impeachment Defense,1998,1998-12-09T00:00:00.000000000,LAT,impeachment,1998-12-09T05:00Z,12,Dec 1998,1998-12-01T05:00Z
"'Misleading, Even Maddening' but Not Impeachable : Clinton Defense Opens in House",1998,1998-12-09T05:00:00.000000000,NYT,clinton,1998-12-09T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Excerpts From Exchange in House Judiciary Panel Hearings,1998,1998-12-10T05:00:00.000000000,NYT,house,1998-12-10T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Excerpts From Exchange in House Judiciary Panel Hearings,1998,1998-12-10T05:00:00.000000000,NYT,panel,1998-12-10T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Hearing at the Capitol / The President's Side : Clinton Defenders Testify for a 2d Day Against Impeachment,1998,1998-12-10T05:00:00.000000000,NYT,clinton,1998-12-10T05:00Z,12,Dec 1998,1998-12-01T05:00Z
But Gingrich Alerts House to Prepare for a Vote : Clinton's Defenders Make Final Plea to Republicans,1998,1998-12-11T05:00:00.000000000,NYT,house,1998-12-11T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Excerpts From Statement of the Judiciary Panel Minority Counsel,1998,1998-12-11T05:00:00.000000000,NYT,panel,1998-12-11T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Election Panel Refuses to Order Repayments by Clinton and Dole,1998,1998-12-11T05:00:00.000000000,NYT,panel,1998-12-11T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Excerpts From the Statement of Judiciary Panel Majority Counsel,1998,1998-12-11T05:00:00.000000000,NYT,panel,1998-12-11T05:00Z,12,Dec 1998,1998-12-01T05:00Z
DEBATE ON IMPEACHMENT BEGINS AS LAWYERS MAKE FINAL PLEAS; PANEL'S FIRST VOTE LIKELY TODAY,1998,1998-12-11T05:00:00.000000000,NYT,impeachment,1998-12-11T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Election Panel Refuses to Order Repayments by Clinton and Dole,1998,1998-12-11T05:00:00.000000000,NYT,clinton,1998-12-11T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Excerpts From House Judiciary Committee Debate on Article II,1998,1998-12-12T05:00:00.000000000,NYT,house,1998-12-12T05:00Z,12,Dec 1998,1998-12-01T05:00Z
"House Panel Votes to Impeach Clinton for Perjury : In Late Appeal, President Says, 'I Am Profoundly Sorry'",1998,1998-12-12T05:00:00.000000000,NYT,president,1998-12-12T05:00Z,12,Dec 1998,1998-12-01T05:00Z
GOP Tars President With Broad Legal Brush,1998,1998-12-12T00:00:00.000000000,LAT,president,1998-12-12T05:00Z,12,Dec 1998,1998-12-01T05:00Z
"House Panel Votes to Impeach Clinton for Perjury : In Late Appeal, President Says, 'I Am Profoundly Sorry'",1998,1998-12-12T05:00:00.000000000,NYT,panel,1998-12-12T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Panel Approves 3 Impeachment Counts; Clinton Offers Apology,1998,1998-12-12T00:00:00.000000000,LAT,impeachment,1998-12-12T05:00Z,12,Dec 1998,1998-12-01T05:00Z
"PANEL, ON PARTY LINES, VOTES IMPEACHMENT; CLINTON VOICES REMORSE, INVITES CENSURE",1998,1998-12-12T05:00:00.000000000,NYT,clinton,1998-12-12T05:00Z,12,Dec 1998,1998-12-01T05:00Z
"House Panel Votes to Impeach Clinton for Perjury : In Late Appeal, President Says, 'I Am Profoundly Sorry'",1998,1998-12-12T05:00:00.000000000,NYT,clinton,1998-12-12T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Panel Approves 3 Impeachment Counts; Clinton Offers Apology,1998,1998-12-12T00:00:00.000000000,LAT,clinton,1998-12-12T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Excerpts From the House Judiciary Committee's Debate on Article IV,1998,1998-12-13T05:00:00.000000000,NYT,house,1998-12-13T05:00Z,12,Dec 1998,1998-12-01T05:00Z
Livingston Says He Will Cast His Vote To Impeach,1998,1998-12-13T05:00:00.000000000,NYT,says,1998-12-13T05:00Z,12,Dec 1998,1998-12-01T05:00Z
A Final Defeat for Democrats As a Weary Committee Retires,1998,1998-12-13T05:00:00.000000000,NYT,democrats,1998-12-13T05:00Z,12,Dec 1998,1998-12-01T05:00Z
"To Many in California GOP Ranks, It’s a Horror Show",1998,1998-12-13T00:00:00.000000000,LAT,gop,1998-12-13T05:00Z,12,Dec 1998,1998-12-01T05:00Z
